order_id,customer_id,product_id,order_date,order_timestamp,quantity,unit_price,discount_amount,order_status,payment_method,shipping_address,shipping_city,shipping_state,shipping_zip,shipping_country,created_at,updated_at
ORD-00248,CUST-1030,PROD-118,2024-12-22,2024-12-22 20:02:21,4,1485.64,0,COMPLETED,DEBIT_CARD,8475 Elm St,NYC,NY,96356,USA,2024-12-22 20:02:21,2024-12-22 20:02:21
ORD-00249,CUST-1013,PROD-125,2024-05-08,2024-05-08 21:24:53,3,444.72,0,COMPLETED,CREDIT_CARD,9455 Elm St,Dallas,CO,63354,USA,2024-05-08 21:24:53,2024-05-08 21:24:53
ORD-00250,CUST-1007,PROD-111,2024-09-23,2024-09-23 18:13:30,4,831.97,0,COMPLETED,PAYPAL,2366 Elm St,Austin,TX,24371,USA,2024-09-23 18:13:30,2024-09-23 18:13:30
ORD-00251,CUST-1014,PROD-118,2024-02-27,2024-02-27 11:40:27,3,427.02,0,COMPLETED,CREDIT_CARD,1712 Main St,San Antonio,WA,24322,USA,2024-02-27 11:40:27,2024-02-27 11:40:27
ORD-00252,CUST-1051,PROD-116,2024-12-19,2024-12-19 15:44:38,2,149.18,0,COMPLETED,PAYPAL,4435 Main St,Dallas,FL,32782,USA,2024-12-19 15:44:38,2024-12-19 15:44:38
ORD-00253,CUST-1044,PROD-123,2024-11-12,2024-11-12 13:59:48,2,568.58,0,CANCELLED,CREDIT_CARD,4332 Pine St,Houston,AZ,46211,USA,2024-11-12 13:59:48,2024-11-12 13:59:48
ORD-00254,CUST-1051,PROD-129,2024-02-24,2024-02-24 10:31:14,10,1522.9,0,COMPLETED,GIFT_CARD,4435 Main St,Dallas,FL,32782,USA,2024-02-24 10:31:14,2024-02-24 10:31:14
ORD-00255,CUST-1035,PROD-121,2024-12-22,2024-12-22 15:12:36,8,642.55,0,COMPLETED,GIFT_CARD,6778 Pine St,Los Angeles,CO,64496,USA,2024-12-22 15:12:36,2024-12-22 15:12:36
ORD-00256,CUST-1050,PROD-140,2024-11-22,2024-11-22 16:24:46,7,273.27,0,COMPLETED,CREDIT_CARD,8661 Elm St,San Antonio,CO,48974,USA,2024-11-22 16:24:46,2024-11-22 16:24:46
ORD-00257,CUST-1021,PROD-103,2024-07-28,2024-07-28 18:20:07,2,1182.77,0,COMPLETED,GIFT_CARD,1991 Main St,NYC,GA,30374,USA,2024-07-28 18:20:07,2024-07-28 18:20:07
ORD-00258,CUST-1007,PROD-134,2024-09-05,2024-09-05 11:06:02,7,406.8,0,PROCESSING,APPLE_PAY,2366 Elm St,Austin,TX,24371,USA,2024-09-05 11:06:02,2024-09-05 11:06:02
ORD-00259,CUST-1041,PROD-140,2024-02-01,2024-02-01 13:35:47,3,89.76,0,COMPLETED,PAYPAL,1345 Oak St,Austin,IL,99687,USA,2024-02-01 13:35:47,2024-02-01 13:35:47
ORD-00260,CUST-1047,PROD-107,2024-02-06,2024-02-06 21:19:04,2,105.46,0,COMPLETED,GIFT_CARD,1747 Oak St,Houston,FL,57301,USA,2024-02-06 21:19:04,2024-02-06 21:19:04
ORD-00261,CUST-1013,PROD-107,2024-04-08,2024-04-08 16:42:15,12,511.51,0,PROCESSING,DEBIT_CARD,9455 Elm St,Dallas,CO,63354,USA,2024-04-08 16:42:15,2024-04-08 16:42:15
ORD-00262,CUST-1039,PROD-124,2024-08-14,2024-08-14 22:22:57,8,683.57,0,COMPLETED,GIFT_CARD,3773 Main St,NYC,TX,14067,USA,2024-08-14 22:22:57,2024-08-14 22:22:57
ORD-00263,CUST-1029,PROD-134,2024-08-17,2024-08-17 14:00:46,2,331.42,0,COMPLETED,PAYPAL,2951 Pine St,San Antonio,GA,10053,USA,2024-08-17 14:00:46,2024-08-17 14:00:46
ORD-00264,CUST-1020,PROD-136,2024-01-04,2024-01-04 12:14:13,6,982.01,0,COMPLETED,CREDIT_CARD,5818 Main St,Dallas,WA,47353,USA,2024-01-04 12:14:13,2024-01-04 12:14:13
ORD-00265,CUST-1006,PROD-131,2024-10-19,2024-10-19 14:36:58,8,957.66,0,COMPLETED,CREDIT_CARD,9392 Pine St,Dallas,CO,61856,USA,2024-10-19 14:36:58,2024-10-19 14:36:58
ORD-00266,CUST-1050,PROD-115,2024-06-20,2024-06-20 13:56:52,1,281.72,0,COMPLETED,APPLE_PAY,8661 Elm St,San Antonio,CO,48974,USA,2024-06-20 13:56:52,2024-06-20 13:56:52
ORD-00267,CUST-1041,PROD-121,2024-07-14,2024-07-14 08:19:33,6,1743.6,0,COMPLETED,PAYPAL,1345 Oak St,Austin,IL,99687,USA,2024-07-14 08:19:33,2024-07-14 08:19:33
ORD-00268,CUST-1049,PROD-126,2024-10-31,2024-10-31 17:32:05,7,1185.26,0,COMPLETED,APPLE_PAY,6665 Elm St,Austin,AZ,92502,USA,2024-10-31 17:32:05,2024-10-31 17:32:05
ORD-00269,CUST-1050,PROD-132,2024-12-23,2024-12-23 10:48:08,4,820.38,0,COMPLETED,GIFT_CARD,8661 Elm St,San Antonio,CO,48974,USA,2024-12-23 10:48:08,2024-12-23 10:48:08
ORD-00270,CUST-1028,PROD-128,2024-06-14,2024-06-14 18:59:36,10,781.25,0,COMPLETED,CREDIT_CARD,5509 Pine St,NYC,CA,49363,USA,2024-06-14 18:59:36,2024-06-14 18:59:36
ORD-00271,CUST-1029,PROD-106,2024-01-23,2024-01-23 22:52:14,3,511.28,0,COMPLETED,PAYPAL,2951 Pine St,San Antonio,GA,10053,USA,2024-01-23 22:52:14,2024-01-23 22:52:14
ORD-00272,CUST-1053,PROD-131,2024-05-27,2024-05-27 08:21:44,8,1162.13,0,COMPLETED,PAYPAL,1077 Oak St,Houston,AZ,84607,USA,2024-05-27 08:21:44,2024-05-27 08:21:44
ORD-00273,CUST-1058,PROD-113,2024-12-05,2024-12-05 16:02:16,5,560.15,0,COMPLETED,CREDIT_CARD,2089 Main St,NYC,AZ,41365,USA,2024-12-05 16:02:16,2024-12-05 16:02:16
ORD-00274,CUST-1002,PROD-133,2024-05-29,2024-05-29 21:56:41,9,569.3,0,COMPLETED,DEBIT_CARD,7459 Pine St,Austin,NY,65392,USA,2024-05-29 21:56:41,2024-05-29 21:56:41
ORD-00275,CUST-1026,PROD-116,2024-03-21,2024-03-21 08:22:43,6,1164.01,0,COMPLETED,PAYPAL,6628 Pine St,Houston,CA,46585,USA,2024-03-21 08:22:43,2024-03-21 08:22:43
ORD-00276,CUST-1018,PROD-125,2024-04-25,2024-04-25 10:21:57,2,654.82,0,COMPLETED,DEBIT_CARD,6715 Main St,Los Angeles,FL,85880,USA,2024-04-25 10:21:57,2024-04-25 10:21:57
ORD-00277,CUST-1037,PROD-135,2024-03-19,2024-03-19 14:19:58,9,1198.57,0,PROCESSING,PAYPAL,2804 Elm St,Dallas,AZ,80008,USA,2024-03-19 14:19:58,2024-03-19 14:19:58
ORD-00278,CUST-1037,PROD-121,2024-03-21,2024-03-21 13:04:35,5,435.69,0,SHIPPED,CREDIT_CARD,2804 Elm St,Dallas,AZ,80008,USA,2024-03-21 13:04:35,2024-03-21 13:04:35
ORD-00279,CUST-1020,PROD-113,2024-08-14,2024-08-14 19:59:52,5,481.81,0,CANCELLED,PAYPAL,5818 Main St,Dallas,WA,47353,USA,2024-08-14 19:59:52,2024-08-14 19:59:52
ORD-00280,CUST-1040,PROD-106,2024-04-28,2024-04-28 17:14:14,11,1478.6,0,CANCELLED,CREDIT_CARD,7719 Pine St,Houston,NY,89415,USA,2024-04-28 17:14:14,2024-04-28 17:14:14
ORD-00281,CUST-1003,PROD-113,2024-07-28,2024-07-28 20:00:59,5,1227.38,0,COMPLETED,APPLE_PAY,5735 Pine St,Austin,CO,80284,USA,2024-07-28 20:00:59,2024-07-28 20:00:59
ORD-00282,CUST-1032,PROD-103,2024-12-18,2024-12-18 13:55:29,10,1106.37,0,COMPLETED,APPLE_PAY,2517 Main St,Austin,MA,38683,USA,2024-12-18 13:55:29,2024-12-18 13:55:29
ORD-00283,CUST-1016,PROD-134,2024-09-22,2024-09-22 16:25:47,14,1235.79,0,COMPLETED,GIFT_CARD,2797 Elm St,Austin,MA,44760,USA,2024-09-22 16:25:47,2024-09-22 16:25:47
ORD-00284,CUST-1045,PROD-133,2024-09-21,2024-09-21 22:09:29,1,688.21,0,CANCELLED,APPLE_PAY,7442 Main St,Austin,IL,39045,USA,2024-09-21 22:09:29,2024-09-21 22:09:29
ORD-00285,CUST-1058,PROD-102,2024-12-22,2024-12-22 16:08:25,6,511.87,0,COMPLETED,PAYPAL,2089 Main St,NYC,AZ,41365,USA,2024-12-22 16:08:25,2024-12-22 16:08:25
ORD-00286,CUST-1041,PROD-125,2024-07-04,2024-07-04 09:33:45,7,1472.12,0,COMPLETED,GIFT_CARD,1345 Oak St,Austin,IL,99687,USA,2024-07-04 09:33:45,2024-07-04 09:33:45
ORD-00287,CUST-1043,PROD-120,2024-03-17,2024-03-17 10:55:09,8,762.58,0,COMPLETED,CREDIT_CARD,5380 Oak St,Austin,IL,69087,USA,2024-03-17 10:55:09,2024-03-17 10:55:09
ORD-00288,CUST-1001,PROD-130,2024-11-07,2024-11-07 22:31:15,9,655.93,0,COMPLETED,GIFT_CARD,1779 Main St,Los Angeles,MA,14165,USA,2024-11-07 22:31:15,2024-11-07 22:31:15
ORD-00289,CUST-1006,PROD-130,2024-01-26,2024-01-26 09:26:11,4,223.79,0,COMPLETED,PAYPAL,9392 Pine St,Dallas,CO,61856,USA,2024-01-26 09:26:11,2024-01-26 09:26:11
ORD-00290,CUST-1021,PROD-119,2024-07-07,2024-07-07 22:24:52,4,1354.64,0,COMPLETED,APPLE_PAY,1991 Main St,NYC,GA,30374,USA,2024-07-07 22:24:52,2024-07-07 22:24:52
ORD-00291,CUST-1018,PROD-107,2024-06-17,2024-06-17 16:26:33,1,52.73,0,COMPLETED,DEBIT_CARD,6715 Main St,Los Angeles,FL,85880,USA,2024-06-17 16:26:33,2024-06-17 16:26:33
ORD-00292,CUST-1045,PROD-117,2024-11-05,2024-11-05 22:50:45,11,1109.99,0,COMPLETED,APPLE_PAY,7442 Main St,Austin,IL,39045,USA,2024-11-05 22:50:45,2024-11-05 22:50:45
ORD-00293,CUST-1012,PROD-102,2024-11-08,2024-11-08 11:45:18,4,2609.8,0,COMPLETED,CREDIT_CARD,217 Main St,NYC,TX,40007,USA,2024-11-08 11:45:18,2024-11-08 11:45:18
ORD-00294,CUST-1008,PROD-123,2024-04-16,2024-04-16 20:39:26,7,1161.46,0,COMPLETED,CREDIT_CARD,1976 Pine St,NYC,WA,24621,USA,2024-04-16 20:39:26,2024-04-16 20:39:26
ORD-00295,CUST-1021,PROD-112,2024-01-04,2024-01-04 09:43:21,2,875.16,0,COMPLETED,APPLE_PAY,1991 Main St,NYC,GA,30374,USA,2024-01-04 09:43:21,2024-01-04 09:43:21
ORD-00296,CUST-1022,PROD-110,2024-12-10,2024-12-10 15:58:30,12,1020.38,0,COMPLETED,DEBIT_CARD,932 Main St,NYC,MA,46265,USA,2024-12-10 15:58:30,2024-12-10 15:58:30
ORD-00297,CUST-1044,PROD-123,2024-06-10,2024-06-10 16:34:01,8,1184.18,0,COMPLETED,GIFT_CARD,4332 Pine St,Houston,AZ,46211,USA,2024-06-10 16:34:01,2024-06-10 16:34:01
ORD-00298,CUST-1025,PROD-118,2024-04-05,2024-04-05 17:07:55,4,1388.08,0,COMPLETED,PAYPAL,4471 Oak St,NYC,CA,60140,USA,2024-04-05 17:07:55,2024-04-05 17:07:55
ORD-00299,CUST-1024,PROD-108,2024-08-19,2024-08-19 21:19:13,2,220.27,0,SHIPPED,PAYPAL,4188 Main St,Houston,GA,63264,USA,2024-08-19 21:19:13,2024-08-19 21:19:13
ORD-00300,CUST-1002,PROD-134,2024-09-04,2024-09-04 22:32:09,8,561.59,0,COMPLETED,PAYPAL,7459 Pine St,Austin,NY,65392,USA,2024-09-04 22:32:09,2024-09-04 22:32:09
ORD-00301,CUST-1044,PROD-134,2024-10-31,2024-10-31 21:05:21,3,440.57,0,COMPLETED,CREDIT_CARD,4332 Pine St,Houston,AZ,46211,USA,2024-10-31 21:05:21,2024-10-31 21:05:21
ORD-00302,CUST-1041,PROD-129,2024-04-17,2024-04-17 13:12:12,6,647.18,0,COMPLETED,PAYPAL,1345 Oak St,Austin,IL,99687,USA,2024-04-17 13:12:12,2024-04-17 13:12:12
ORD-00303,CUST-1052,PROD-135,2024-05-25,2024-05-25 17:15:10,7,1086.53,0,COMPLETED,PAYPAL,4820 Pine St,NYC,CO,19329,USA,2024-05-25 17:15:10,2024-05-25 17:15:10
ORD-00304,CUST-1046,PROD-120,2024-11-01,2024-11-01 22:37:40,6,1498.28,0,RETURNED,APPLE_PAY,5864 Elm St,Houston,IL,42951,USA,2024-11-01 22:37:40,2024-11-01 22:37:40
ORD-00305,CUST-1030,PROD-115,2024-02-19,2024-02-19 15:19:43,10,476.22,0,CANCELLED,APPLE_PAY,8475 Elm St,NYC,NY,96356,USA,2024-02-19 15:19:43,2024-02-19 15:19:43
ORD-00306,CUST-1031,PROD-133,2024-08-24,2024-08-24 21:10:18,5,1535.29,0,COMPLETED,GIFT_CARD,500 Main St,Dallas,CO,90120,USA,2024-08-24 21:10:18,2024-08-24 21:10:18
ORD-00307,CUST-1042,PROD-116,2024-02-06,2024-02-06 20:19:34,15,1481.88,0,COMPLETED,APPLE_PAY,307 Elm St,San Antonio,CA,66822,USA,2024-02-06 20:19:34,2024-02-06 20:19:34
ORD-00308,CUST-1022,PROD-108,2024-10-05,2024-10-05 19:15:11,12,700.29,0,CANCELLED,CREDIT_CARD,932 Main St,NYC,MA,46265,USA,2024-10-05 19:15:11,2024-10-05 19:15:11
ORD-00309,CUST-1042,PROD-110,2024-12-04,2024-12-04 08:05:13,2,305.16,0,COMPLETED,GIFT_CARD,307 Elm St,San Antonio,CA,66822,USA,2024-12-04 08:05:13,2024-12-04 08:05:13
ORD-00310,CUST-1019,PROD-120,2024-07-18,2024-07-18 17:36:28,8,863.93,0,COMPLETED,DEBIT_CARD,6584 Oak St,NYC,IL,69929,USA,2024-07-18 17:36:28,2024-07-18 17:36:28
ORD-00311,CUST-1055,PROD-136,2024-05-30,2024-05-30 08:23:57,3,1597.56,0,SHIPPED,CREDIT_CARD,8602 Elm St,Houston,NY,86720,USA,2024-05-30 08:23:57,2024-05-30 08:23:57
ORD-00312,CUST-1002,PROD-126,2024-04-30,2024-04-30 14:44:37,11,920.24,0,COMPLETED,PAYPAL,7459 Pine St,Austin,NY,65392,USA,2024-04-30 14:44:37,2024-04-30 14:44:37
ORD-00313,CUST-1009,PROD-128,2024-03-09,2024-03-09 08:04:41,16,1854.39,0,COMPLETED,DEBIT_CARD,8417 Oak St,Dallas,WA,31174,USA,2024-03-09 08:04:41,2024-03-09 08:04:41
ORD-00314,CUST-1015,PROD-133,2024-04-05,2024-04-05 14:38:00,7,2104.9,0,PROCESSING,APPLE_PAY,1335 Elm St,Los Angeles,CA,16630,USA,2024-04-05 14:38:00,2024-04-05 14:38:00
ORD-00315,CUST-1031,PROD-134,2024-12-26,2024-12-26 13:07:37,5,512.32,0,COMPLETED,CREDIT_CARD,500 Main St,Dallas,CO,90120,USA,2024-12-26 13:07:37,2024-12-26 13:07:37
ORD-00316,CUST-1043,PROD-140,2024-12-08,2024-12-08 09:43:40,8,1622.86,0,SHIPPED,GIFT_CARD,5380 Oak St,Austin,IL,69087,USA,2024-12-08 09:43:40,2024-12-08 09:43:40
ORD-00317,CUST-1052,PROD-137,2024-05-30,2024-05-30 12:10:02,8,1079.17,0,RETURNED,GIFT_CARD,4820 Pine St,NYC,CO,19329,USA,2024-05-30 12:10:02,2024-05-30 12:10:02
ORD-00318,CUST-1019,PROD-109,2024-09-05,2024-09-05 09:08:32,6,1050.81,0,COMPLETED,PAYPAL,6584 Oak St,NYC,IL,69929,USA,2024-09-05 09:08:32,2024-09-05 09:08:32
ORD-00319,CUST-1048,PROD-132,2024-03-18,2024-03-18 18:28:23,2,409.38,0,COMPLETED,PAYPAL,2168 Elm St,Austin,TX,85243,USA,2024-03-18 18:28:23,2024-03-18 18:28:23
ORD-00320,CUST-1039,PROD-129,2024-03-19,2024-03-19 21:31:48,5,1460.95,0,COMPLETED,APPLE_PAY,3773 Main St,NYC,TX,14067,USA,2024-03-19 21:31:48,2024-03-19 21:31:48
ORD-00321,CUST-1053,PROD-131,2024-02-29,2024-02-29 08:10:29,10,1118.47,0,COMPLETED,APPLE_PAY,1077 Oak St,Houston,AZ,84607,USA,2024-02-29 08:10:29,2024-02-29 08:10:29
ORD-00322,CUST-1028,PROD-134,2024-01-07,2024-01-07 12:59:51,10,1010.67,0,COMPLETED,APPLE_PAY,5509 Pine St,NYC,CA,49363,USA,2024-01-07 12:59:51,2024-01-07 12:59:51
ORD-00323,CUST-1018,PROD-138,2024-02-20,2024-02-20 12:41:37,5,797.73,0,COMPLETED,APPLE_PAY,6715 Main St,Los Angeles,FL,85880,USA,2024-02-20 12:41:37,2024-02-20 12:41:37
ORD-00324,CUST-1001,PROD-134,2024-12-10,2024-12-10 08:53:04,1,165.71,0,COMPLETED,APPLE_PAY,1779 Main St,Los Angeles,MA,14165,USA,2024-12-10 08:53:04,2024-12-10 08:53:04
ORD-00325,CUST-1023,PROD-140,2024-04-22,2024-04-22 19:18:16,1,27.25,0,COMPLETED,CREDIT_CARD,1932 Main St,NYC,NY,81511,USA,2024-04-22 19:18:16,2024-04-22 19:18:16
ORD-00326,CUST-1058,PROD-139,2024-04-21,2024-04-21 17:40:07,2,956.18,0,RETURNED,CREDIT_CARD,2089 Main St,NYC,AZ,41365,USA,2024-04-21 17:40:07,2024-04-21 17:40:07
ORD-00327,CUST-1042,PROD-119,2024-10-16,2024-10-16 20:11:57,10,1281.73,0,COMPLETED,DEBIT_CARD,307 Elm St,San Antonio,CA,66822,USA,2024-10-16 20:11:57,2024-10-16 20:11:57
ORD-00328,CUST-1018,PROD-112,2024-02-01,2024-02-01 14:24:21,8,1291.36,0,COMPLETED,PAYPAL,6715 Main St,Los Angeles,FL,85880,USA,2024-02-01 14:24:21,2024-02-01 14:24:21
ORD-00329,CUST-1007,PROD-129,2024-03-14,2024-03-14 16:49:27,3,782.48,0,COMPLETED,GIFT_CARD,2366 Elm St,Austin,TX,24371,USA,2024-03-14 16:49:27,2024-03-14 16:49:27
ORD-00330,CUST-1037,PROD-103,2024-05-08,2024-05-08 20:28:01,4,2127.11,0,COMPLETED,DEBIT_CARD,2804 Elm St,Dallas,AZ,80008,USA,2024-05-08 20:28:01,2024-05-08 20:28:01
ORD-00331,CUST-1058,PROD-128,2024-07-19,2024-07-19 17:00:32,12,1489.07,0,RETURNED,APPLE_PAY,2089 Main St,NYC,AZ,41365,USA,2024-07-19 17:00:32,2024-07-19 17:00:32
ORD-00332,CUST-1042,PROD-119,2024-02-16,2024-02-16 13:34:54,7,835.01,0,COMPLETED,CREDIT_CARD,307 Elm St,San Antonio,CA,66822,USA,2024-02-16 13:34:54,2024-02-16 13:34:54
ORD-00333,CUST-1057,PROD-102,2024-11-19,2024-11-19 15:47:12,3,766.79,0,COMPLETED,CREDIT_CARD,6870 Main St,Dallas,GA,57419,USA,2024-11-19 15:47:12,2024-11-19 15:47:12
ORD-00334,CUST-1042,PROD-122,2024-06-06,2024-06-06 15:34:53,1,896.26,0,COMPLETED,CREDIT_CARD,307 Elm St,San Antonio,CA,66822,USA,2024-06-06 15:34:53,2024-06-06 15:34:53
ORD-00335,CUST-1047,PROD-135,2024-01-22,2024-01-22 14:07:13,4,279.68,0,CANCELLED,GIFT_CARD,1747 Oak St,Houston,FL,57301,USA,2024-01-22 14:07:13,2024-01-22 14:07:13
ORD-00336,CUST-1020,PROD-108,2024-02-19,2024-02-19 15:39:10,4,1663.52,0,PROCESSING,CREDIT_CARD,5818 Main St,Dallas,WA,47353,USA,2024-02-19 15:39:10,2024-02-19 15:39:10
ORD-00337,CUST-1040,PROD-121,2024-04-22,2024-04-22 09:51:12,7,585.17,0,COMPLETED,PAYPAL,7719 Pine St,Houston,NY,89415,USA,2024-04-22 09:51:12,2024-04-22 09:51:12
ORD-00338,CUST-1011,PROD-109,2024-12-22,2024-12-22 13:35:10,1,774.44,0,COMPLETED,DEBIT_CARD,5207 Elm St,NYC,WA,67422,USA,2024-12-22 13:35:10,2024-12-22 13:35:10
ORD-00339,CUST-1041,PROD-101,2024-11-09,2024-11-09 14:49:10,1,647.06,0,COMPLETED,APPLE_PAY,1345 Oak St,Austin,IL,99687,USA,2024-11-09 14:49:10,2024-11-09 14:49:10
ORD-00340,CUST-1042,PROD-114,2024-10-30,2024-10-30 22:18:26,7,1071.61,0,RETURNED,APPLE_PAY,307 Elm St,San Antonio,CA,66822,USA,2024-10-30 22:18:26,2024-10-30 22:18:26
ORD-00341,CUST-1039,PROD-127,2024-04-02,2024-04-02 19:31:39,5,948.25,0,COMPLETED,PAYPAL,3773 Main St,NYC,TX,14067,USA,2024-04-02 19:31:39,2024-04-02 19:31:39
ORD-00342,CUST-1041,PROD-131,2024-12-03,2024-12-03 11:17:03,3,369.35,0,COMPLETED,CREDIT_CARD,1345 Oak St,Austin,IL,99687,USA,2024-12-03 11:17:03,2024-12-03 11:17:03
ORD-00343,CUST-1019,PROD-107,2024-04-17,2024-04-17 14:16:21,1,52.73,0,PROCESSING,APPLE_PAY,6584 Oak St,NYC,IL,69929,USA,2024-04-17 14:16:21,2024-04-17 14:16:21
ORD-00344,CUST-1012,PROD-116,2024-03-21,2024-03-21 20:01:31,4,298.36,0,SHIPPED,CREDIT_CARD,217 Main St,NYC,TX,40007,USA,2024-03-21 20:01:31,2024-03-21 20:01:31
ORD-00345,CUST-1021,PROD-121,2024-08-02,2024-08-02 11:47:43,2,464.34,0,COMPLETED,DEBIT_CARD,1991 Main St,NYC,GA,30374,USA,2024-08-02 11:47:43,2024-08-02 11:47:43
ORD-00346,CUST-1056,PROD-104,2024-04-12,2024-04-12 14:57:14,13,1117.57,0,COMPLETED,APPLE_PAY,6844 Elm St,Houston,MA,82102,USA,2024-04-12 14:57:14,2024-04-12 14:57:14
ORD-00347,CUST-1003,PROD-130,2024-12-20,2024-12-20 17:03:17,8,1158.53,0,COMPLETED,CREDIT_CARD,5735 Pine St,Austin,CO,80284,USA,2024-12-20 17:03:17,2024-12-20 17:03:17
ORD-00348,CUST-1032,PROD-128,2024-04-20,2024-04-20 17:30:53,2,444.3,0,COMPLETED,PAYPAL,2517 Main St,Austin,MA,38683,USA,2024-04-20 17:30:53,2024-04-20 17:30:53
ORD-00349,CUST-1015,PROD-103,2024-10-29,2024-10-29 10:58:36,4,2376.68,0,COMPLETED,APPLE_PAY,1335 Elm St,Los Angeles,CA,16630,USA,2024-10-29 10:58:36,2024-10-29 10:58:36
ORD-00350,CUST-1033,PROD-132,2024-01-18,2024-01-18 14:33:25,9,553.12,0,COMPLETED,CREDIT_CARD,7351 Elm St,Los Angeles,CO,30861,USA,2024-01-18 14:33:25,2024-01-18 14:33:25
ORD-00351,CUST-1006,PROD-130,2024-01-09,2024-01-09 15:42:19,4,291.88,0,COMPLETED,APPLE_PAY,9392 Pine St,Dallas,CO,61856,USA,2024-01-09 15:42:19,2024-01-09 15:42:19
ORD-00352,CUST-1056,PROD-105,2024-12-26,2024-12-26 14:11:50,4,3192.68,0,COMPLETED,APPLE_PAY,6844 Elm St,Houston,MA,82102,USA,2024-12-26 14:11:50,2024-12-26 14:11:50
ORD-00353,CUST-1022,PROD-106,2024-09-28,2024-09-28 08:18:27,4,330.56,0,COMPLETED,GIFT_CARD,932 Main St,NYC,MA,46265,USA,2024-09-28 08:18:27,2024-09-28 08:18:27
ORD-00354,CUST-1059,PROD-130,2024-12-11,2024-12-11 13:56:03,6,459.16,0,COMPLETED,APPLE_PAY,8265 Pine St,Los Angeles,IL,64459,USA,2024-12-11 13:56:03,2024-12-11 13:56:03
ORD-00355,CUST-1035,PROD-121,2024-02-28,2024-02-28 18:30:47,7,954.76,0,PROCESSING,DEBIT_CARD,6778 Pine St,Los Angeles,CO,64496,USA,2024-02-28 18:30:47,2024-02-28 18:30:47
ORD-00356,CUST-1023,PROD-129,2024-08-19,2024-08-19 15:32:33,5,109.54,0,COMPLETED,APPLE_PAY,1932 Main St,NYC,NY,81511,USA,2024-08-19 15:32:33,2024-08-19 15:32:33
ORD-00357,CUST-1005,PROD-110,2024-02-25,2024-02-25 10:17:07,10,699.86,0,RETURNED,DEBIT_CARD,8851 Oak St,Dallas,CO,59735,USA,2024-02-25 10:17:07,2024-02-25 10:17:07
ORD-00358,CUST-1015,PROD-132,2024-09-23,2024-09-23 18:21:26,9,819.93,0,PROCESSING,PAYPAL,1335 Elm St,Los Angeles,CA,16630,USA,2024-09-23 18:21:26,2024-09-23 18:21:26
ORD-00359,CUST-1031,PROD-119,2024-07-09,2024-07-09 12:49:54,7,867.45,0,COMPLETED,DEBIT_CARD,500 Main St,Dallas,CO,90120,USA,2024-07-09 12:49:54,2024-07-09 12:49:54
ORD-00360,CUST-1021,PROD-136,2024-10-21,2024-10-21 10:28:16,5,1428.26,0,COMPLETED,DEBIT_CARD,1991 Main St,NYC,GA,30374,USA,2024-10-21 10:28:16,2024-10-21 10:28:16
ORD-00361,CUST-1035,PROD-110,2024-03-24,2024-03-24 16:19:07,11,692.87,0,COMPLETED,APPLE_PAY,6778 Pine St,Los Angeles,CO,64496,USA,2024-03-24 16:19:07,2024-03-24 16:19:07
ORD-00362,CUST-1047,PROD-109,2024-08-14,2024-08-14 13:44:07,1,774.44,0,RETURNED,APPLE_PAY,1747 Oak St,Houston,FL,57301,USA,2024-08-14 13:44:07,2024-08-14 13:44:07
ORD-00363,CUST-1054,PROD-138,2024-04-22,2024-04-22 15:22:05,5,474.12,0,COMPLETED,CREDIT_CARD,7272 Main St,Los Angeles,TX,66626,USA,2024-04-22 15:22:05,2024-04-22 15:22:05
ORD-00364,CUST-1055,PROD-132,2024-08-16,2024-08-16 18:42:05,4,582.18,0,SHIPPED,APPLE_PAY,8602 Elm St,Houston,NY,86720,USA,2024-08-16 18:42:05,2024-08-16 18:42:05
ORD-00365,CUST-1046,PROD-123,2024-08-06,2024-08-06 13:24:23,8,923.83,0,COMPLETED,PAYPAL,5864 Elm St,Houston,IL,42951,USA,2024-08-06 13:24:23,2024-08-06 13:24:23
ORD-00366,CUST-1058,PROD-110,2024-08-05,2024-08-05 19:57:26,2,305.16,0,COMPLETED,GIFT_CARD,2089 Main St,NYC,AZ,41365,USA,2024-08-05 19:57:26,2024-08-05 19:57:26
ORD-00367,CUST-1056,PROD-101,2024-09-25,2024-09-25 13:04:59,4,2623.32,0,PROCESSING,APPLE_PAY,6844 Elm St,Houston,MA,82102,USA,2024-09-25 13:04:59,2024-09-25 13:04:59
ORD-00368,CUST-1018,PROD-113,2024-07-31,2024-07-31 10:35:29,7,1498.88,0,RETURNED,GIFT_CARD,6715 Main St,Los Angeles,FL,85880,USA,2024-07-31 10:35:29,2024-07-31 10:35:29
ORD-00369,CUST-1036,PROD-120,2024-08-25,2024-08-25 11:01:50,9,977.16,0,COMPLETED,DEBIT_CARD,4992 Elm St,San Antonio,GA,81582,USA,2024-08-25 11:01:50,2024-08-25 11:01:50
ORD-00370,CUST-1032,PROD-117,2024-02-04,2024-02-04 17:47:23,7,454.26,0,PROCESSING,APPLE_PAY,2517 Main St,Austin,MA,38683,USA,2024-02-04 17:47:23,2024-02-04 17:47:23
ORD-00371,CUST-1004,PROD-119,2024-05-19,2024-05-19 13:26:40,6,894.62,0,COMPLETED,CREDIT_CARD,4841 Main St,Dallas,CA,59823,USA,2024-05-19 13:26:40,2024-05-19 13:26:40
